"flatId","builder","builderId","url","address","plz","title","imgurl","addedDate","lastRefresh","rooms","size","rent","funds","purchase_price","deposit","moveInDate","floor","constructionYear","placeLat","placeLong","type","status","typeDescription","prebookingStartString","prebookingStartDate","setToPrebookingFullyBookedDate","setToOfflineDate","setToIrrelevantDate","notes","addedDate2","lastRefresh2","isIrrelevant","isOffline","skipWhileCrawling"
"nhg_1100_windtenstrasse10_523erid28506","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28506","Windtenstraße 10 / 5 / 23","1100",NULL,NULL,"1633014119005","1639549508100",2,58,376.88,26471.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699286935",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_524erid28507","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28507","Windtenstraße 10 / 5 / 24","1100",NULL,NULL,"1633014119062","1635925526222",2,58.02,376.88,26471.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699286717",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_527erid28510","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28510","Windtenstraße 10 / 5 / 27","1100",NULL,NULL,"1633014119114","1637311038990",2,58.58,396.02,27817.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288331",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_528erid28511","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28511","Windtenstraße 10 / 5 / 28","1100",NULL,NULL,"1633014119161","1638262863793",3,79.5,479.08,33649.66,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288250",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_529erid28512","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28512","Windtenstraße 10 / 5 / 29","1100",NULL,NULL,"1633014119213","1634649177851",2,50.65,402.4,1898.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287226",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_532erid28515","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28515","Windtenstraße 10 / 5 / 32","1100",NULL,NULL,"1633014119294","1635848364488",3,77.26,517.4,36341.63,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287308",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_534erid28517","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28517","Windtenstraße 10 / 5 / 34","1100",NULL,NULL,"1633014119345","1638442861147",2,58.46,389.66,27368.39,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288209",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_535erid28518","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28518","Windtenstraße 10 / 5 / 35","1100",NULL,NULL,"1633014119395","1636098430930",2,58.44,389.66,27368.39,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287313",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_536erid28519","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28519","Windtenstraße 10 / 5 / 36","1100",NULL,NULL,"1633014119447","1635928650689",3,77.09,536.56,37687.62,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287303",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_539erid28522","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28522","Windtenstraße 10 / 5 / 39","1100",NULL,NULL,"1633014119523","1637054949663",3,79.5,491.87,34546.99,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287020",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_540erid28523","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28523","Windtenstraße 10 / 5 / 40","1100",NULL,NULL,"1633014119586","1636533200130",2,50.53,402.4,1898.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288308",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_542erid28525","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28525","Windtenstraße 10 / 5 / 42","1100",NULL,NULL,"1633014119630","1636459032800",2,54.32,376.88,26471.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288386",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_543erid28526","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28526","Windtenstraße 10 / 5 / 43","1100",NULL,NULL,"1633014119670","1633946248985",3,77.72,517.4,36341.63,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287128",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_546erid28529","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28529","Windtenstraße 10 / 5 / 46","1100",NULL,NULL,"1633014119719","1634860769668",2,58.48,389.66,27368.39,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287151",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_547erid28530","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28530","Windtenstraße 10 / 5 / 47","1100",NULL,NULL,"1633014119766","1633437576067",3,77.53,536.56,37687.62,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287188",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_549erid28532","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28532","Windtenstraße 10 / 5 / 49","1100",NULL,NULL,"1633014119838","1635865393162",2,58.69,402.42,28265.72,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287116",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_54erid28487","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28487","Windtenstraße 10 / 5 / 4","1100",NULL,NULL,"1633014118648","1636976477966",3,72.9,549.34,38584.95,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290895",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_550erid28533","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28533","Windtenstraße 10 / 5 / 50","1100",NULL,NULL,"1633014119880","1636105751420",3,79.5,491.87,34546.99,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287076",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_552erid28535","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28535","Windtenstraße 10 / 5 / 52","1100",NULL,NULL,"1633014119915","1634045122816",2,51.43,417.03,1967.08,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287369",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_553erid28536","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28536","Windtenstraße 10 / 5 / 53","1100",NULL,NULL,"1633014119964","1638778880281",2,54.32,383.26,26919.73,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287345",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_554erid28537","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28537","Windtenstraße 10 / 5 / 54","1100",NULL,NULL,"1633014119999","1636537280689",3,73.09,523.81,36790.29,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287298",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_558erid28541","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28541","Windtenstraße 10 / 5 / 58","1100",NULL,NULL,"1633014120073","1636106728435",3,72.9,536.56,37687.62,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287263",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_559erid28542","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28542","Windtenstraße 10 / 5 / 59","1100",NULL,NULL,"1633014120108","1633075650590",3,69.24,570.68,2691.79,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287061",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_55erid28488","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28488","Windtenstraße 10 / 5 / 5","1100",NULL,NULL,"1636545795115","1637318349988",2,58.7,440.74,30957.69,NULL,NULL,NULL,NULL,"2022","48.1692308","16.3542591",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290844",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_560erid28543","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28543","Windtenstraße 10 / 5 / 60","1100",NULL,NULL,"1633014120192","1639053062178",2,58.69,415.22,29163.05,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287123",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_561erid28544","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28544","Windtenstraße 10 / 5 / 61","1100",NULL,NULL,"1633014120238","1637302744812",3,70.56,472.68,33201,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287293",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_562erid28545","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28545","Windtenstraße 10 / 5 / 62","1100",NULL,NULL,"1633014120282","1638445269415",3,79.6,581.29,40828.26,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287137",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_564erid28547","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28547","Windtenstraße 10 / 5 / 64","1100",NULL,NULL,"1633014120343","1634542647806",4,89.01,651.55,45763.54,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290816",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_565erid28548","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28548","Windtenstraße 10 / 5 / 65","1100",NULL,NULL,"1633014120379","1637907917201",3,73.99,549.34,38584.95,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287332",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_566erid28549","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28549","Windtenstraße 10 / 5 / 66","1100",NULL,NULL,"1633014120430","1637307420928",3,75.04,555.73,39033.61,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287318",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_568erid28551","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28551","Windtenstraße 10 / 5 / 68","1100",NULL,NULL,"1633014120472","1633067248870",4,89.45,683.5,48006.85,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287045",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_56erid28489","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28489","Windtenstraße 10 / 5 / 6","1100",NULL,NULL,"1633014118693","1633504416885",2,53.06,409.72,1932.57,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699286645",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_570erid28553","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28553","Windtenstraße 10 / 5 / 70","1100",NULL,NULL,"1633014120510","1635856051375",3,80.2,594.07,41725.58,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287323",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_571erid28554","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28554","Windtenstraße 10 / 5 / 71","1100",NULL,NULL,"1633014120567","1635857607221",4,89.01,645.17,45314.88,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287090",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_572erid28555","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28555","Windtenstraße 10 / 5 / 72","1100",NULL,NULL,"1633014120607","1634708497689",3,73.92,536.62,37687.62,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288258",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_574erid28557","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28557","Windtenstraße 10 / 5 / 74","1100",NULL,NULL,"1633014120646","1634038887409",3,73.34,536.62,37687.62,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287402",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_575erid28558","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28558","Windtenstraße 10 / 5 / 75","1100",NULL,NULL,"1633014120683","1633066298518",4,89.45,677.11,47558.19,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287572",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_58erid28491","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28491","Windtenstraße 10 / 5 / 8","1100",NULL,NULL,"1633014118734","1633067017590",2,50.53,402.4,1898.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699286929",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_611erid28569","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28569","Windtenstraße 10 / 6 / 11","1100",NULL,NULL,"1633014120791","1635942442793",3,69.25,479.08,33649.66,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287547",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_612erid28570","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28570","Windtenstraße 10 / 6 / 12","1100",NULL,NULL,"1633014120832","1634826687530",3,65.97,519.48,2450.22,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287422",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_613erid28571","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28571","Windtenstraße 10 / 6 / 13","1100",NULL,NULL,"1633014120868","1643795006972",2,63.03,421.6,29611.7,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1643838211639",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_614erid28572","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28572","Windtenstraße 10 / 6 / 14","1100",NULL,NULL,"1633014120915","1634860769770",3,70.35,466.3,32752.34,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287391",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_617erid28575","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28575","Windtenstraße 10 / 6 / 17","1100",NULL,NULL,"1633014120953","1633069063934",2,53.26,409.72,1932.57,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287483",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_621erid28579","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28579","Windtenstraße 10 / 6 / 21","1100",NULL,NULL,"1633014121006","1636706602521",3,70.35,479.08,33649.66,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290804",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_627erid28585","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28585","Windtenstraße 10 / 6 / 27","1100",NULL,NULL,"1633014121044","1636097355381",2,63.2,434.36,30509.02,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287585",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_628erid28586","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28586","Windtenstraße 10 / 6 / 28","1100",NULL,NULL,"1633014121089","1636704439961",3,70.35,479.08,33649.65,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287506",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_630erid28588","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28588","Windtenstraße 10 / 6 / 30","1100",NULL,NULL,"1633014121131","1633074089985",2,53.3,424.36,2001.59,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287541",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_632erid28590","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28590","Windtenstraße 10 / 6 / 32","1100",NULL,NULL,"1633014121172","1636527436701",3,80.52,562.13,39482.27,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287608",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_637erid28595","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28595","Windtenstraße 10 / 6 / 37","1100",NULL,NULL,"1633014121206","1635857238491",2,55,453.6,2139.63,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287375",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_638erid28596","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28596","Windtenstraße 10 / 6 / 38","1100",NULL,NULL,"1633014121241","1634288498702",3,81.98,606.85,42622.9,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287527",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_67erid28565","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28565","Windtenstraße 10 / 6 / 7","1100",NULL,NULL,"1633014120723","1637311507738",2,56.48,376.88,26471.06,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287620",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_windtenstrasse10_68erid28566","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28566","Windtenstraße 10 / 6 / 8","1100",NULL,NULL,"1633014120756","1636645390068",3,70.33,472.68,33201,NULL,NULL,NULL,NULL,"2022","48.16934089999999","16.3544138",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287488",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1100_zohmanngasse30_31erid17189","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=17189","Zohmanngasse 30 / 31","1100",NULL,NULL,"1638373142481","1646599768560",2,57.76,450,NULL,NULL,2690,NULL,NULL,"1969","48.1678028","16.3628974",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098497",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_hakelgasse4_36erid18172","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=18172","Hakelgasse 4 / 3 / 6","1110",NULL,NULL,"1641912843522","1643807244503",3,81.44,656.31,18227.13,NULL,NULL,NULL,NULL,"2016","48.1736868","16.4139636",NULL,NULL,NULL,NULL,NULL,NULL,"1643868095523",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_hallergasse11_217erid17980","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=17980","Hallergasse 11 / 2 / 17","1110",NULL,NULL,"1639997482473","1646599769246",3,77.49,655.25,10030.19,NULL,NULL,NULL,NULL,"2008","48.1808242","16.4195843",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098509",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_leberweg12_46ferid4419","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=4419","Leberweg 12 *!* / 4 / 6","1110",NULL,NULL,"1639649944060","1645526061398",3,85.69,720,7583.58,NULL,NULL,NULL,NULL,"1994","48.1521266","16.4584786",NULL,NULL,NULL,NULL,NULL,NULL,"1645569307542",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_leberweg12_48ferid4421","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=4421","Leberweg 12 *!* / 4 / 8","1110",NULL,NULL,"1633014123883","1638783786139",2,65.48,526.09,5239.71,NULL,NULL,NULL,NULL,"1994","48.1521268","16.4584779",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287437",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_leberweg16_22ferid4366","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=4366","Leberweg 16 *!* / 2 / 2","1110",NULL,NULL,"1639651748546","1644848541440",2,70.06,562.28,5571.39,NULL,NULL,NULL,NULL,"1994","48.16999999999999","16.40953",NULL,NULL,NULL,NULL,NULL,NULL,"1644905027111",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_paulasgasse16_c16erid17804","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=17804","Paulasgasse 16 / C1 / 6","1110",NULL,NULL,"1647423343215","1648038804234",2,49.61,460.53,8825.19,NULL,NULL,NULL,NULL,"1999","48.158062","16.464158",NULL,NULL,NULL,NULL,NULL,NULL,"1648042644821",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1110_paulasgasse18_25erid17902","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=17902","Paulasgasse 18 / 2 / 5","1110",NULL,NULL,"1647423572132","1648199379846",1,58.44,497.23,2186.85,NULL,2980,NULL,NULL,"2006","48.1580904","16.4640841",NULL,NULL,NULL,NULL,NULL,NULL,"1648203070771",NULL,NULL,NULL,NULL,NULL,True,NULL
